,Date Created,Number of Likes,Source of Tweet,Tweets
681,2022-11-05 23:47:40+00:00,1,Twitter Web App,Lyme and covid are often treated with the same stuff. I have ivermectin and hydroxychloroquine on hand for example...as well as an entire apothecary of antiviral herbs. ...lots of options. I'm already sick with so many microbes this is just iciing on the cake....
682,2022-11-05 23:47:39+00:00,0,WordPress.com,"Most Disney Shows, Including ‘Grey’s Anatomy’ &amp; ‘9-1-1’, Drop Covid Vaccine Requirement After Company Lifts U.S. Mandate https://t.co/QGGlL03hrz"
683,2022-11-05 23:47:39+00:00,4,Twitter for iPhone,"Someone come and unhook my bra.

Not in a sexy way. I just can’t bend my arms because of the covid and flu  jabs."
684,2022-11-05 23:47:39+00:00,1,Twitter for iPhone,"@MichaelMelosh Love this! 

Because of COVID evaluations have been pushed back and because new Ts have 2x a year I’m not scheduled for evaluation until spring of next year. 

I retire at the that school year."
685,2022-11-05 23:47:37+00:00,3,Twitter for iPhone,"@loscharlos I tried all through 2020 and family thought I was a hypochondriac. I’ve stopped telling people. I did chat with a relative at a rare gathering in the summer and she was like “I’ve stopped reading about Covid, I’m so scared of LC!” yet she goes out and about, no mask, etc"
686,2022-11-05 23:47:36+00:00,0,Twitter for iPhone,@DrunkCoachGrant @BarstoolBigCat Mickey mousw covid year
687,2022-11-05 23:47:36+00:00,11,Twitter for iPhone,"@agranitestate @be_Zanazar @PeterSweden7 Thats not what the data is showing. Despite the low number of unvaccinated people -3 to 8pc in most jurisdictions, unvaccinated Covid deaths are sitting at 1/3 to 1/2. Check the data, talk to frontline medics. You may want to tone down this  nonsense about unvaccinated ppl."
688,2022-11-05 23:47:36+00:00,1,Twitter for iPad,@CBCNews Hope they aren’t government jobs…..add that to the 24% increase in government jobs during Covid with what appears to be zero expertise…eg passports…..
689,2022-11-05 23:47:35+00:00,0,Twitter for Android,"@EmilyMason1192 @Jim_Jordan The covid vaccine does nothing. It's not even a vaccine. Vaccines prevent you from getting something. It's the big lie. Besides, covid has been reduced to nothing more than a cold."
690,2022-11-05 23:47:34+00:00,2,Twitter for iPhone,@Dr2NisreenAlwan Twitter is the only place people have been honest about covid. I have come across so much advice and clarity regarding my covid recovery and to know how many people are out there. It has shaped my discussions with my doctor who is a denier. Do you have Facebook acc I can follow?
691,2022-11-05 23:47:34+00:00,9,Twitter for Android,"@BuenoForMiami @elonmusk Jorja Halliday tragically #DiedSuddenly of COVID not the vaccine because, for one thing, she was never vaccinated.

Stop posting a #fakenews #hellscape video‼️ https://t.co/FIl7ehlUbI"
692,2022-11-05 23:47:33+00:00,3,Twitter for Android,@patgagnon_75 But you are ok with the Emergencies Act being called by trudeau for bouncy castles and truck horns? jussie also got 'leader covid' right at the same time. Weakness at the federal level and everyone was watching. jussie won't be missed.
693,2022-11-05 23:47:31+00:00,1,Twitter for Android,@fordnation @JustinTrudeau Where's the missing $4B of federal COVID funding???
694,2022-11-05 23:47:30+00:00,1,Twitter for iPhone,"Despite taking precautions including masks and hand washing, I have pneumonia!

COVID, RSV, flu…healthcare workers are in crisis so urgent cares and pharmacies are totally swamped. And we had six weeks of wildfire smoke. It’s all…not great."
695,2022-11-05 23:47:29+00:00,1,Twitter for iPhone,@NNycfc @PhilaUnion COVID did more than your team to secure that cup lmfao
696,2022-11-05 23:47:28+00:00,10,Twitter for iPhone,Thinking about the time I got in a car accident and asked all my professors for extensions and then not even a week later I tested positive for covid and asked for another extension and it sounded like I was exhausting all my possible excuses but I was so serious 😭
697,2022-11-05 23:47:27+00:00,0,Twitter for iPhone,"@Bob_Loblaw2022 @SydneyLWatson There are many lies continuing to be told by covid hysterics and vax cultists but this one is the most pathetic
Your cult has lost 
Your gaslighting has failed
Accountability is all you have left"
698,2022-11-05 23:47:25+00:00,14,Twitter Web App,"Far Right trolls blame the Tylenol shortage in Canada on bilingual packaging &amp; instructions. They are anti-French bigots. Of course, they ignore the cause of the shortage: skyrocketing demand due to unchecked spread of COVID. Put on masks trolls &amp; quit spewing hate. https://t.co/4NHOunRAOJ"
699,2022-11-05 23:47:25+00:00,0,Twitter for iPhone,@gswcowboy Covid ruined it for us.
700,2022-11-05 23:47:25+00:00,0,Twitter for Android,@2wheela @JoshuaPHilll There is argument to be made that tRump made a few tweaks that did improve the stock market and what not in the 1st couple of years. If only he would have navigated COVID better. The pandemic shot the economy in the foot. Biden inherited a limping economy from tRump.
701,2022-11-05 23:47:22+00:00,0,Twitter Web App,@kraster @PMarch1507 @ShamelLakin @elonmusk Like the covid shot being safe and effective? Like Ivermectin not fighting covid and you’ll die if you take horse dewormer? The left has no seat at the table bc they’ve been wrong about everything for decades.
702,2022-11-05 23:47:22+00:00,0,Twitter for Android,@calvinrobinson The covid fiasco caused me to lose faith in the church.
703,2022-11-05 23:47:20+00:00,1,Twitter for Android,@DonAdamsJr @Curarxx1 @CoaWard73 @elonmusk Fauci said on CNN that he wasn't sure if the vaccine would prevent you from getting covid.
704,2022-11-05 23:47:19+00:00,65,Twitter Web App,"@scrowder Covid hysteria.  That’s it.  That’s the only thing I care about. 

Maybe once the villains have been punished sufficiently I’ll move on."
705,2022-11-05 23:47:09+00:00,0,Twitter for Android,@CTVNews I'm guessing rsv just means covid but we don't want to say covid anymore
706,2022-11-05 23:47:08+00:00,0,Twitter for iPhone,#BlackAdam Be like Covid Excuses you are up Next Go Go Go!! https://t.co/QRflm5ZEIX
707,2022-11-05 23:47:08+00:00,1,Twitter for iPhone,Who else sick all of a sudden w flu like symptoms cux I literally tested myself n don’t have Covid but tf is this
708,2022-11-05 23:47:06+00:00,1,Twitter for Android,"@ChrisCuomo @loscharlos You can make an impression on history by bringing on doctors who can tell you exactly why China insists on Zero COVID.  You'll know they're accurate when they tell you the 5 things that we've needed to know since it all started.
https://t.co/Er2urdkZtU"
709,2022-11-05 23:47:05+00:00,3,Twitter for iPhone,@friendlycovid19 Imagine being the 3-4-5 times vaxxed and not understanding why you keep getting Covid
710,2022-11-05 23:47:05+00:00,0,Twitter for Android,@genoaclubtoront @davidferrini_ A gennaio incomincia una nuova stagione. Good for them to get out to the lead they have. There form is 🔥 right now but remember what happened to #Lazio who was flying 2 years ago and then the Covid break killed their momentum. Almost a 2 month break is long. We will see... 🤷‍♂️
711,2022-11-05 23:47:04+00:00,1,Twitter for iPhone,@EricDJuly We did during Covid.  Best move we’ve ever done
712,2022-11-05 23:47:02+00:00,2,Twitter for Android,"@naraki355 Things that do exist (in spades in some cases):
•Illness induced learning loss
•Illness induced fear of school
•Illness induced classroom distraction
•Covid-caused Immune system dysregulation
•A bleak future of poor health and disability for our kids if we don't stop 🦠'ing"
713,2022-11-05 23:47:01+00:00,0,WordPress.com,Artissima fair in Turin returns with zero Covid restrictions and moderate sales https://t.co/koWomn8aY9
714,2022-11-05 23:46:59+00:00,21,Twitter for iPhone,"@robinsoped101 Everyone agree to move to a specific locale. If there are enough of us, we can elect in a good mayor and we just ignore everyone else as they burn stuff down around us."
715,2022-11-05 23:46:59+00:00,1,Twitter for Android,@raiawrites but none of them are going around maskless in indoor spaces other than homes.
716,2022-11-05 23:46:59+00:00,1,Twitter for iPhone,I’m honestly a bit grateful for this person and all their friends in the Carno Coffee Club and the Jeffco COVID moms. They spoiled their gubernatorial candidate. They just don’t know it. #copolitics https://t.co/hYmvtt20kl
717,2022-11-05 23:46:57+00:00,1,Twitter Web App,"Fauci says U.S. is at a ‘crossroads’ as COVID kills 2,600 a week and new Omicron variants bloom with winter coming soon https://t.co/iu4sp3O59U"
718,2022-11-05 23:46:56+00:00,6,Twitter for Android,"Nick Bush, and his fellow Jacinda-hating oinks, have managed in a few short years, to go from regular 'Joe and Joanna public' to crazy covid-denying anti-vaxxer anti-mask anti-mandate freeDUMBER cretins, who have whipped themselves into a frenzied child endangering mess. https://t.co/AdFHthcYju"
719,2022-11-05 23:46:53+00:00,11,Twitter for Android,"@sasswashere I got confused too. You're right that
SARS-CoV-2 is the virus. COVID-19 is the disease it causes.

My understanding: the virus is named for one of the symptoms of the diseases: SARS. So the virus is SARS-CoV-2, it causes a disease  named COVID-19 that can manifest SARS symptoms."
720,2022-11-05 23:46:52+00:00,3,Twitter Web App,"@DartOLish @RenaeTheFurry about anti contact zoophillia and things yet they took it as me being a zoo and or supproting them which i dont support zoophillia.

The kpke was like if it was covid"
721,2022-11-05 23:46:52+00:00,0,Twitter for iPhone,Listening to @theallinpod re section on Wuhan. Have no issue w investigating covid origins but at that time Trump’s racial undertones inspired a lot of Asian hate hence reaction from some platforms. Being told to go back home (uhh Canada?) during Covid was a first in 20 yrs here
722,2022-11-05 23:46:49+00:00,0,Twitter Web App,"@BridgetPhetasy The Washington Post didn't give two shits at all the people who lost their jobs do to covid in one way shape or another.  They're just virtue signally now because Elon is the ""bad guy."""
723,2022-11-05 23:46:47+00:00,0,Twitter for iPhone,@vii_edward @wizjb1 @kingmilt718 @ChesterEugene @jemelehill Covid response? I’m done with you!
724,2022-11-05 23:46:47+00:00,7,Twitter for Android,"Over half a dozen mask free people in a small poorly ventilated office room with closed windows. 

And we wonder why COVID cases are at all time highs. #CovidIsNotOver https://t.co/2WoIr6Z3c2"
725,2022-11-05 23:46:46+00:00,37,Twitter Web App,"moderator harald uhlig has placed an empty chair for mike adams, who protested against the covid-19 restrictions, comparing them to slavery, saying ""massa cooper, let my people go"" - he died by su*cide after being made to take early retirement https://t.co/5rZDJ9fpPT"
726,2022-11-05 23:46:46+00:00,0,Twitter for iPhone,Basics of Covid https://t.co/Nj9ssuygOd
727,2022-11-05 23:46:45+00:00,2,Twitter for iPhone,@mail_american Pfizer was a huge beneficiary of Covid censorship. Several BILLIONS worth. Of course they hate free speech.
728,2022-11-05 23:46:44+00:00,3,Twitter for iPhone,"@WWayneMarlow @BuckSexton You WERE the pro-disease crowd.  You wanted us all to die if we even do much as asked a question about anything to do with Covid.  If we wanted to know why we had to wear a mask, we were called grandma-killers.  If we asked why we were being mandated to take an undertested …"
729,2022-11-05 23:46:42+00:00,0,Twitter for Android,"Swedish research proved that #mRNA #vaccine against Covid changes human #DNA permanently and irreversibly. In this study, the changed human DNA was found in liver cells. This shoes that the production of the #spikeprotein would never stop and will last for a lifetime. https://t.co/FFdCIH4Y6O"
730,2022-11-05 23:46:41+00:00,2,Twitter Web App,"@RealJamesWoods Advantage of COVID was, tonnes of people got to work from home and continue to do so. Saving thousands on fuel per year.
Silent quitting is also a thing...people no longer feel they have to sell their soul to their employer."
731,2022-11-05 23:46:41+00:00,0,Twitter for Android,#dogecoin since day one. Mined not bought and still holding the same coins since. https://t.co/EXgb7JUM0K
732,2022-11-05 23:46:40+00:00,3,Twitter Web App,"@nuekerk I'd planned to early, but wasn't able to because of either not being able to drive or on covid lockdown. Plan B goes into effect after I drop my son off at school Tuesday. Going to to go park outside my voting location and wait for them to open so I can vote. The cynics suck."
733,2022-11-05 23:46:40+00:00,0,Twitter for iPhone,"@JoeBiden Brandon lies and tries to divert blame , every other week it’s something or someone different ; Putin, Covid, Trump, Oil Companies, GOP, . Truth is we were Energy Independent under Trump and didn’t need to beg other Countries for oil. We paid half as much at pump."
